Retailer Id,RetailerName,current status,landingUrl,Live or Not,status
1551,Hindustan Times D,INActive,https://accounts.hindustantimes.com/,Yes,
695,Hirawatch.com,Active,http://35.194.30.57/go2store/id/695,Yes,
1071,Hiremecar,Active,https://hiremecar.com,Yes,
962,HitBullsEye.com,Active,https://hitbullseye.com/,Yes,
990,HitechCrackers.com,INActive,https://www.hitechcrackers.com/,No,
231,Hitplay.in,Active,http://35.194.30.57/go2store/id/231,No,
1754,HKVITALS,Active,https://hkvitals.com/,No,
1755,HKvitals D,Active,https://hkvitals.com/,No,
1117,HM India,Active,https://www.myntra.com/hm,Yes,
1601,Hola VPN,Active,https://hola.org/,No,
1600,Hola VPN D,Active,https://hola.org/,No,
692,Holidayme.com,Active,https://www.holidayme.com/,Yes,
1139,Home by Nilkamal,Active,https://www.at-home.co.in/,Yes,
1936,Home by Nilkamal D,Active,https://www.at-home.co.in,Yes,
336,Homeandbazaar.com,Active,http://35.194.30.57/go2store/id/336,No,
122,Homeshop18.com,Active,http://35.194.30.57/go2store/id/122,No,
617,Homestays Makemytrip,Active,https://www.makemytrip.com/hotels/,Yes,
902,HomeTesterClub.com,Active,https://hometesterclub.com/,Yes,
1618,Hometown D,Active,https://www.hometown.in/,Yes,
616,Hometown.in,Active,https://www.hometown.in/,Yes,
2066,Honeybud,Active,https://honeybud.in/,Yes,
2067,Honeybud D,Active,https://honeybud.in/,Yes,
1741,Hong's Kitchen,Active,https://hongskitchen.in,Yes,
1742,Hong's Kitchen D,Active,https://hongskitchen.in,Yes,
78,Hoopos.com,Active,http://35.194.30.57/go2store/id/78,Yes,
1939,Hopscotch,Active,https://www.hopscotch.in,Yes,
1940,Hopscotch D,Active,https://www.hopscotch.in,Yes,
219,Hopscotch.in,Active,https://www.hopscotch.in/,Yes,
1769,Hostgator D,Active,https://www.hostgator.in/,Yes,
926,Hostgator.in,Active,https://www.hostgator.in/,Yes,
1505,Hostinger,Active,https://www.hostinger.in/,Yes,
2193,Hostinger D,Active,https://www.hostinger.in/web-hosting,Yes,
159,Hostingraja.com,Active,http://35.194.30.57/go2store/id/159,Yes,
1591,Hotels Combined D,Active,https://www.hotelscombined.com/,Yes,
137,Hotels.com,Active,https://in.hotels.com/,Yes,
2330,Hotels.com D,Active,https://hotels.com/,Yes,
843,Hotelscombined.com,Active,https://www.hotelscombined.com/,Yes,
1423,Hotstar D,Active,https://www.hotstar.com/in,Yes,
518,Housejoy.in,Active,https://www.housejoy.in/,No,
1949,Houseofindya D,Active,https://www.houseofindya.com,Yes,
1070,Houseofindya.com,Active,https://www.houseofindya.com,Yes,
2296,Housing D,Active,https://housing.com/,Yes,
1694,Howzat,Active,https://www.howzat.com/,Yes,
922,Howzat.com,Active,https://www.howzat.com/,Yes,
2056,HP,Active,https://www.hp.com/,Yes,
2057,HP D,Active,https://www.hp.com/,Yes,
2298,HSBC Bank Cashback Credit Card ,Active,https://hsbc.co.in/,Yes,
2280,HSBC Bank CC D,Active,https://hsbc.co.in/,Yes,
2321,Huggies,Active,https://www.amazon.in/Huggies-Wonder-Pants-Diapers-Extra/dp/B07M92GK39,Yes,
582,Humarashop.com,Active,https://www.humarashop.com/,Yes,
1335,Hummel,Active,https://www.hummel.net.in/,Yes,
2086,Hummel D,Active,https://www.hummel.net.in/,Yes,
1186,Hungama,Active,https://www.hungama.com/,Yes,
1978,Hypd,Active,https://www.hypd.store/i/gopaisa,No,
1979,Hypd D,Active,https://www.hypd.store/i/gopaisa,No,
2218,Hyugalife,Active,https://hyugalife.com/,Yes,
2219,Hyugalife D,Active,https://hyugalife.com/,Yes,
1521,I Dote,Active,https://i-dote.com/,No,
1394,Iba Cosmetics,Active,https://www.ibacosmetics.com/,Yes,
187,Ibhejo.com,Active,https://www.ibhejo.com/,Yes,
2153,Icici Bank Credit Cards,Active,https://campaigns.icicibank.com/,No,
2255,ICICI CC D,Active,https://campaigns.icicibank.com/credit-card/platinumCreditCard/index.html,Yes,
1830,ICICI Credit Card D,Active,https://buy.icicibank.com/ucj/cc/mobile,Yes,
1261,ICICI Direct,Active,https://www.icicidirect.com/,Yes,
1954,ICICI InstaBiz D,Active,https://www.icicibank.com,Yes,
1728,ICICI Securities  D,Active,https://www.icicidirect.com/,Yes,
739,icicibank.com,Active,https://www.icicibank.com/,Yes,
942,Ideacellular.com,Active,http://ideacellular.com/,No,
2006,IDFC CC D,Active,https://www.idfcfirstbank.com,Yes,
2007,IDFC FIRST Bank Credit Card,Active,https://www.idfcfirstbank.com,Yes,
1903,IDFC SA D,Active,https://www.idfcfirstbank.com,Yes,
1192,IGP D,Active,https://www.igp.com/,Yes,
1357,iHerb,Active,https://in.iherb.com/,Yes,
1793,IHG Hotels,Active,https://www.ihg.com/hotelindigo/hotels/gb/en/reservation,Yes,
1794,IHG Hotels D,Active,https://www.ihg.com/hotelindigo/hotels/gb/en/reservation,Yes,
610,iho.in,Active,https://vhealth.io/,Yes,
1947,Ikkai  Beauty,Active,https://www.ikkaibeauty.com/,No,
1955,Ikkai  Beauty D,Active,https://www.ikkaibeauty.com/,No,
50,ILeatherGraph.com,Active,http://35.194.30.57/go2store/id/50,No,
351,iluvshopping.in,Active,http://35.194.30.57/go2store/id/351,No,
153,Imagestore.co.in,Active,http://35.194.30.57/go2store/id/153,No,
935,ImmunoBoosters.in,Active,https://www.immunoboosters.in/,No,
1241,IMRB Kantar,Active,https://imrbint.com/,Yes,
2313,Incred Personal Loan D,Active,https://pl.incred.com/open-market-sales/welcome-screeny,Yes,
1036,Indiabulls Dhani,Active,https://www.indiabullsdhani.com/,No,
1269,Indiabulls Dhani D,Active,https://www.indiabullsdhani.com/,No,
2080,IndiaCircus D,Active,https://indiacircus.com/,Yes,
188,Indiacircus.com,Active,https://indiacircus.com/,Yes,
391,Indiaflowermall.com,Active,http://35.194.30.57/go2store/id/391,Yes,
232,Indiagiftbazaar.com,Active,http://35.194.30.57/go2store/id/232,No,
1038,Indialends D,Active,https://indialends.com/credit-application,Yes,
28,Indiamags.com,Active,http://35.194.30.57/go2store/id/28,Yes,
307,Indiangiftbazaar.com,Active,http://35.194.30.57/go2store/id/307,No,
481,Indiangiftsportal,Active,https://www.igp.com/,Yes,
318,Indianroots.com,Active,http://35.194.30.57/go2store/id/318,No,
668,Indianterrain.com,Active,https://www.indianterrain.com/,Yes,
131,Indiaplaza.com,Active,http://35.194.30.57/go2store/id/131,Yes,
400,Indiareads.com,Active,http://35.194.30.57/go2store/id/400,No,
251,Indiarush.com,Active,https://indiarush.com/,No,
102,Indiavarta.com,Active,http://35.194.30.57/go2store/id/102,No,
1386,Indulgeo Essentials,Active,https://indulgeoessentials.com/,Yes,
2008,Indulgeo Essentials D,Active,https://indulgeoessentials.com/,Yes,
1958,Indusind Bank  CC D,Active,https://indusind.com/customer/credit-card/new-lead,Yes,
2171,Indusind Bank Credit Card,Active,https://indusind.com,Yes,
2312,IndusInd Bank Personal Loan D,Active,https://www.abcxyz.com/,No,
1757,IndusInd Bank Saving account D,Active,https://myaccount.indusind.com/savingsaccount/index.aspx,Yes,
2053,Industry Buying,Active,https://www.industrybuying.com/,Yes,
489,Industrybuying D,Active,http://www.industrybuying.com/,Yes,
337,IndyHaat.com,Active,http://35.194.30.57/go2store/id/337,No,
134,Infibeam.com,Active,https://www.infibeam.com/,No,
41,Inkfruit.com,Active,http://35.194.30.57/go2store/id/41,Yes,
323,Inlifehealthcare.com,Active,http://35.194.30.57/go2store/id/323,Yes,
567,innerchef.com,Active,Inlifehealthcare.com,Yes,
885,Insider.in,Active,https://insider.in/,Yes,
1759,Intermiles,Active,https://www.intermiles.com/,Yes,
1760,Intermiles D,Active,https://www.intermiles.com/,Yes,
984,invhome,Active,https://www.invhome.in/,Yes,
584,iPhone-Store,Active,http://35.194.30.57/go2store/id/584,Yes,
928,Isharya.com,Active,https://www.isharya.com/,Yes,
1669,ITC,Active,https://itcstore.in/,Yes,
1671,Itcstore D,Active,https://itcstore.in/,Yes,
2207,ixigo D,Active,https://www.ixigo.com/,Yes,
536,ixigo.com,Active,https://www.ixigo.com/,Yes,
8,Jabong,Active,http://35.194.30.57/go2store/id/8,No,
587,Jabong-Coupons,Active,https://www.jabong.com/,No,
2043,Jack & Jones Junior,Active,https://www.jackjonesjunior.in/,Yes,
2051,Jack & Jones Junior D,Active,https://www.jackjonesjunior.in/,Yes,
1460,JackJones D,Active,https://www.jackjones.in/,Yes,
909,JackJones.in,Active,https://www.jackjones.in/,Yes,
1849,JagatPharma,Active,https://jagatpharma.com/,Yes,
1850,JagatPharma D,Active,https://jagatpharma.com/,Yes,
1921,JagatPharma Exclusive,Active,https://jagatpharma.com,Yes,
2299,Jaquline USA,Active,https://jaqulineusa.com/,Yes,
2300,Jaquline USA D,Active,https://www.jaqulineusa.com/,Yes,
2231,Jar App D,Active,https://www.myjar.app/,Yes,
1717,Jaypore D,Active,https://www.jaypore.com/,Yes,
598,Jaypore.com,Active,https://www.jaypore.com/,Yes,
687,Jazzmyride.com,Active,https://www.tvsa.in/,No,
1703,JBL D,Active,https://jbl.com/,Yes,
940,JBL.com,Active,https://in.jbl.com/,Yes,
658,Jetairways-Coupons,Active,https://www.jetairways.com/EN/IN/Home.aspx,No,
9,JetAirways.com,Active,http://35.194.30.57/go2store/id/9,Yes,
112,Jetkonnect.co.in,Active,http://35.194.30.57/go2store/id/112,No,
1216,Jewelmaze,Active,https://www.jewelmaze.com/,Yes,
64,JewelsKart.com,Active,http://35.194.30.57/go2store/id/64,No,
338,Jewelsnfashion.com,Active,http://35.194.30.57/go2store/id/338,No,
600,Jio.com,Active,http://www.jio.com/,Yes,
1146,JioMart,Active,https://www.jiomart.com/,Yes,
1515,JioMart D,Active,https://www.jiomart.com/,Yes,
1113,Jiva Ayurveda,Active,https://store.jiva.com,Yes,
1196,JivaT,Active,https://store.jiva.com/,Yes,
583,Jlmorison.com,Active,https://www.jlmorison.com/,Yes,
144,Jobfit.in,Active,http://35.194.30.57/go2store/id/144,,
467,JockeyIndia,Active,https://www.jockeyindia.com/,Yes,
1517,JockeyIndia D,Active,https://www.jockey.in/,Yes,
226,Johareez.com,Active,http://35.194.30.57/go2store/id/226,Yes,
2323,Johnson's & Johnson's,Active,https://www.amazon.in/Johnsons-Collection-Organic-Cotton-Pieces/dp/B01J81HVVW/,Yes,
1832,Josh App D,Active,https://myjosh.in,Yes,
2134,Jovees,Active,https://jovees.com/,Yes,
2135,Jovees D,Active,https://jovees.com/,Yes,
460,JoybyNature.com,Active,http://35.194.30.57/go2store/id/460,Yes,
1805,Juicy Chemistry,Active,https://juicychemistry.com,Yes,
1806,Juicy Chemistry D,Active,https://juicychemistry.com,Yes,
538,JungleeRummy.com,Active,https://www.jungleerummy.com/,Yes,
2038,Jupiter Bank CC D,Active,https://jupiter.money/rupay-csb/web-ob/landing,Yes,
2318,Jupiter Money Credit Card,Active,https://web.jupiter.money/,Yes,
1072,Just Herbs,Active,https://www.justherbs.in/,Yes,
1704,Just Herbs D,Active,https://www.justherbs.in/,Yes,
252,Justeat.in,Active,http://35.194.30.57/go2store/id/252,No,
573,Justrelief.com,Active,http://www.justrelief.com/,No,
79,Juvalia.in,Active,http://35.194.30.57/go2store/id/79,No,
420,Kaaryah.com,Active,http://35.194.30.57/go2store/id/420,Yes,
1009,Kairaliproducts.in,Active,https://www.kairaliproducts.in/,Yes,
1459,KalkiFashion D,Active,https://www.kalkifashion.com/,Yes,
827,KalkiFashion.com,Active,https://www.kalkifashion.com/,Yes,
1393,Kama Ayurveda,Active,https://www.kamaayurveda.com/,Yes,
2097,Kama Ayurveda D,Active,https://www.kamaayurveda.in,Yes,
353,Kamalounge.in,Active,http://35.194.30.57/go2store/id/353,No,
1424,Kapiva,Active,https://www.kapiva.in/shop-all/?sort=priceasc,Yes,
1574,Kapiva D,Active,https://www.kapiva.in/,Yes,
1801,Karagiri,Active,https://www.karagiri.com/,Yes,
1802,Karagiri D,Active,https://www.karagiri.com,Yes,
1135,Karnival,Active,https://karnival.com/,Yes,
227,Kashmirbox.comy,Active,http://35.194.30.57/go2store/id/227,Yes,
945,Kaspersky.co.in,Active,https://www.buymysecurity.com/safekids/,Yes,
174,Kaunsa.com,Active,http://35.194.30.57/go2store/id/174,Yes,
1484,Kaya Youth,Active,https://www.kayayouth.com/,Yes,
494,Kazo.com,Active,http://35.194.30.57/go2store/id/494,Yes,
2098,Kerastase,Active,https://www.kerastase.in/,Yes,
2099,Kerastase D,Active,https://www.kerastase.in/,Yes,
1396,Keto India,Active,https://www.ketoindia.fit/health/,Yes,
394,KFC,Active,https://online.kfc.co.in/,Yes,
1781,KFC D,Active,https://online.kfc.co.in/,Yes,
1510,Khadi Essentials,Active,https://www.khadiessentials.com/,Yes,
1634,Khadi Essentials D,Active,https://www.khadiessentials.com/,Yes,
1493,Khadi Natural,Active,https://www.khadinatural.com/,Yes,
2060,khari Foods,Active,https://kharifoods.com/,Yes,
2061,khari Foods D,Active,https://kharifoods.com/,Yes,
165,Khaugalideals.com,Active,http://35.194.30.57/go2store/id/165,Yes,
807,Khelo365.com,Active,https://www.khelo365.com/,No,
820,KhelPlay.com,Active,https://www.khelplayrummy.com/,Yes,
830,KhelplayRummy.com,Active,https://www.khelplayrummy.com/,Yes,
2248,Kick Rummy D,Active,https://www.kickrummy.com/,Yes,
2044,Kids Only,Active,https://www.kidsonly.in/,No,
2052,Kids Only D,Active,https://www.kidsonly.in/,No,
454,Kidskart.com,Active,http://35.194.30.57/go2store/id/454,Yes,
1371,kidspreneurship,Active,https://www.kidspreneurship.com/,Yes,
1079,kidsuperstore,Active,https://www.kidsuperstore.in/,Yes,
675,Kidzaniaindia,Active,http://www.kidzania.com/,Yes,
666,Kidzee.com,Active,http://www.kidzee.com/,Yes,
339,Kidzndeals.com,Active,http://35.194.30.57/go2store/id/339,No,
1483,Kiehls,Active,https://kiehls.in/,Yes,
1647,Kiehls D,Active,https://kiehls.in/,Yes,
1378,Kimirica,INActive,https://www.kimirica.shop/,Yes,
2076,Kimirica D,Active,https://www.kimirica.shop/,Yes,
455,KinderCart.com,Active,http://35.194.30.57/go2store/id/455,No,
2062,Kindlife,Active,https://kindlife.in/,Yes,
2063,Kindlife D,Active,https://kindlife.in/,Yes,
1563,Kiro Beauty,Active,https://kirobeauty.com/,Yes,
1777,Kiro Beauty D,Active,https://kirobeauty.com/,Yes,
320,Kitchensofindia.com,Active,http://35.194.30.57/go2store/id/320,Yes,
1112,Kiwi,Active,https://www.kiwi.com/us/,Yes,
2269,Kiwi CC D,Active,https://gokiwi.in/,Yes,
2268,Kiwi Rupay Credit Card,INActive,https://gokiwi.in/,Yes,
1957,KLFnirmal,Active,https://www.klfnirmal.com,Yes,
1960,KLFnirmal D,Active,https://www.klfnirmal.com,Yes,
1962,KLFnirmal Exclusive,Active,https://www.klfnirmal.com,Yes,
1053,klook.com,Active,https://www.klook.com/,Yes,
340,Klotheskafe.com,Active,http://35.194.30.57/go2store/id/340,Yes,
308,Knottykart.com,Active,http://35.194.30.57/go2store/id/308,No,
176,Kobster.com,Active,http://35.194.30.57/go2store/id/176,No,
1833,Koo App D,Active,https://play.google.com,Yes,
637,Koovs-Coupons,Active,https://www.koovs.com/,No,
80,Koovs.com,Active,http://35.194.30.57/go2store/id/80,No,
1973,Koparo Clean,Active,https://koparoclean.com,Yes,
1974,Koparo Clean D,Active,https://koparoclean.com,Yes,
2138,Koskii,Active,https://www.koskii.com/,Yes,
2139,Koskii D,Active,https://www.koskii.com/,Yes,
963,Kotak 811 Account,Active,https://m.kotak.com/811/,Yes,
2289,Kotak CC D,Active,https://cards.kotak.com/,Yes,
2288,Kotak Credit Card,Active,https://cards.kotak.com/,Yes,
1614,Kotak FASTag D,Active,https://www.kotak.com/en/personal-banking/cards/prepaid-card/fastag/fastag-apply-now.html,Yes,
1176,Kotak811,Active,https://www.kotak811.com/open-zero-balance-savings-account,Yes,
1177,Kotak811D,Active,https://www.kotak811.com/open-zero-balance-savings-account,Yes,
545,Kraftly.com,Active,https://kraftly.com/,Yes,
1835,Kreditbee App D,Active,https://www.kreditbee.in/,Yes,
2068,KukuFm,Active,https://kukufm.com/,Yes,
2069,KukuFm D,Active,https://kukufm.com/,Yes,
2137,Kuvera D,Active,https://kuvera.in/,Yes,
29,Kyazoonga.com,Active,http://35.194.30.57/go2store/id/29,Yes,
1312,LA Organo,Active,https://laorgano.in/,Yes,
1708,Labelritukumar D,Active,https://www.labelritukumar.com/,Yes,
611,Labelritukumar.com,Active,https://www.labelritukumar.com/,Yes,
60,LadyBlush.com,Active,http://35.194.30.57/go2store/id/60,Yes,
1019,Laintimo.com,Active,https://laintimo.com/,Yes,
1627,Lakme,Active,https://lakmeindia.com/,Yes,
1626,lakme d,Active,https://lakmeindia.com/,Yes,
2324,Lakme Exclusive,Active,https://www.lakmeindia.com/products/liquid-lip-duo-value-set,Yes,
1442,Lakme India,Active,https://lakmeindia.com/,Yes,
1121,Lal Pathlabs,Active,https://www.lalpathlabs.com/coupon/care-card,Yes,
2183,Lancome Exclusive,Active,https://www.lancome.in/en_IN/best-sellers-5/,Yes,
2075,Lancome Paris,Active,https://www.lancome.in/,Yes,
2079,Lancome Paris D,Active,https://www.lancome.in/en_IN/limited-edition-kits/,Yes,
61,LandmarkOnTheNet.com,Active,http://35.194.30.57/go2store/id/61,No,
517,LandmarkShops.in,Active,http://35.194.30.57/go2store/id/517,No,
943,Layuva-Mall,Active,https://mall.layuva.com/?hash=0,No,
398,Lazada.com.my,Active,http://35.194.30.57/go2store/id/398,Yes,
1222,Leaf Studios,Active,https://www.leafstudios.in/,Yes,
869,LeagueAdda-FantasyCricket,Active,https://fantasycricket.leagueadda.com/,No,
873,Leagueguru.com,Active,https://www.leagueguru.com/,No,
139,LearnToday.in,Active,http://35.194.30.57/go2store/id/139,Yes,
546,Lemall.com,Active,http://35.194.30.57/go2store/id/546,No,
262,Lenovo,Active,https://www.lenovo.com/in/en/pc,Yes,
1447,Lenovo D,Active,https://www.lenovo.com/,Yes,
443,Lensclues.com,Active,http://35.194.30.57/go2store/id/443,No,
1435,Lensfit,Active,https://www.lensfit.com/,No,
1758,Lensfit D,Active,https://www.lensfit.com/,No,
634,Lenskart,Active,https://www.lenskart.com/,Yes,
62,LensKart D,Active,https://www.lenskart.com/,Yes,
355,Lenstrade.com,Active,http://35.194.30.57/go2store/id/355,No,
1231,LeoVegas,Active,https://www.leovegas.com/en-in/,No,
1564,LeoVegas D,Active,https://www.leovegas.com/,No,
1815,Letsshave D,Active,https://www.letsshave.com,Yes,
884,Letsshave.com,Active,https://www.letsshave.com/,Yes,
913,Levi's,Active,https://www.levi.in/,Yes,
1709,Levi's D,Active,https://levi.in,Yes,
1560,LG,Active,https://www.lg.com/in,Yes,
1983,Libas,Active,https://www.libas.in,Yes,
1984,Libas D,Active,https://www.libas.in,Yes,
1048,Libertylifestyle.co.in,Active,https://www.libertylifestyle.co.in,Yes,
1006,Libertyshoesonline,Active,https://www.libertyshoesonline.com/,Yes,
905,Licious.in,Active,https://www.licious.in/,Yes,
1497,Lifebuoy,Active,https://www.lifebuoy.in/,Yes,
1246,Lifepoints,Active,https://www.lifepointspanel.com/,Yes,
1295,LifePoints D,Active,https://www.lifepointspanel.com/,Yes,
1454,Lifestylestores D,Active,https://www.lifestylestores.com/,Yes,
604,Lifestylestores.com,Active,https://www.lifestylestores.com/,Yes,
744,Lightinthebox.com,Active,https://www.lightinthebox.com/,Yes,
1284,Limeroad D,Active,https://www.limeroad.com/,Yes,
657,Limeroad-Coupons,Active,https://www.limeroad.com,Yes,
207,Limeroad.com,Active,http://35.194.30.57/go2store/id/207,Yes,
521,LinoPerros.com,Active,http://35.194.30.57/go2store/id/521,Yes,
1956,Lionsgate Exclusive,Active,https://www.lionsgate.com,Yes,
1930,Lionsgate Play,Active,https://www.lionsgate.com,Yes,
1931,Lionsgate Play D,Active,https://www.lionsgate.com,Yes,
550,Littleapp.in,Active,https://littleapp.in/,No,
254,Livein.in,Active,http://35.194.30.57/go2store/id/254,No,
877,Livepools.com,Active,https://livepools.com/,No,
920,Livpure.in,Active,https://www.livpure.in/,No,
10,LookNBook.com,Active,http://35.194.30.57/go2store/id/10,No,
43,Loopbyte.com,Active,https://loopbyte.com/,Yes,
1490,Loreal Paris,Active,https://www.lorealparis.co.in/,Yes,
2211,Lottery Partner D,Active,https://www.lottoproject.com/,No,
1587,Lotto Smile,Active,https://www.lottosmile.in/,Yes,
1209,Lotto247D,Active,https://www.lotto247.com/,Yes,
1498,Lotus Herbals,Active,https://www.lotusherbals.com/,Yes,
1831,Lotus Herbals D,Active,https://www.lotusherbals.com,Yes,
1920,Lotus Herbals Exclusive,Active,https://www.lotusherbals.com/,Yes,
1332,Lotus Organics,Active,https://www.lotus-organics.com/,Yes,
1819,Lotus Professional,Active,https://lotus-professional.com/,Yes,
1820,Lotus Professional D,Active,https://lotus-professional.com/,Yes,
1735,Lotusbotanicals,Active,https://www.lotusbotanicals.com,Yes,
1736,Lotusbotanicals D,Active,https://www.lotusbotanicals.com,Yes,
2001,Love Beauty And Planet,Active,https://lovebeautyandplanet.in/,Yes,
2002,Love Beauty And Planet D,Active,https://lovebeautyandplanet.in/,Yes,
571,Lovelylifestyle.com,Active,https://www.lovelylifestyle.com/,Yes,
1927,Lovzme D,Active,https://www.lovzme.com/,No,
748,Lovzme.com,Active,https://www.lovzme.com/,No,
1301,Loyal Watch,Active,https://loyalwatchshop.com/,Yes,
1313,LuckyDays Casino,Active,https://luckydays.com/in,No,
1003,LuckyLips.in,Active,https://www.luckylips.in/,No,
1379,Ludo Empire,Active,https://ludoempire.com/,Yes,
614,Luluandsky.com,Active,https://www.luluandsky.com/,Yes,
849,Lurap.com,Active,https://www.lurap.com/,Yes,
281,Luxure.in,Active,http://35.194.30.57/go2store/id/281,No,
1274,Lybrate D,Active,https://www.lybrate.com/,Yes,
468,Lybrate.com,Active,https://www.lybrate.com/,Yes,
1285,Lynda Courses,Active,https://www.lynda.com/,Yes,
341,Maayrajewellery.com,Active,http://35.194.30.57/go2store/id/341,Yes,
811,Madoverpoker.com,Active,https://madoverpoker.com/,No,
2322,Maggi,Active,https://www.amazon.in/MAGGI-2-minute-Goodness-Choicest-Favourite/dp/B07B4KQRZG/,Yes,
966,MagicCrate.in,Active,https://www.magiccrate.in/,Yes,
786,Magnetind.com,Active,https://www.magnetind.com/,Yes,
209,Magzter,Active,https://www.magzter.com/magztergold/annualbestoffer/,Yes,
1042,Magzter D,INActive,https://www.magzter.com,Yes,
986,Mahindra Fixed Deposit,Active,https://qb.fixeddeposit.mahindrafinance.com/WA_FD_QB/,Yes,
1132,MakeMyOrders,Active,https://www.makemyorders.com/,Yes,
729,Makemytrip App,Active,http://www.makemytrip.com/mobile/,Yes,
1579,Makemytrip D,Active,https://www.makemytrip.com/flights,Yes,
643,Makemytrip Domestic Flight,Active,https://www.makemytrip.com/flights,Yes,
639,Makemytrip Domestic Hotels,Active,https://www.makemytrip.com/hotels/,Yes,
160,Makemytrip Flights,Active,http://35.194.30.57/go2store/id/160,Yes,
402,Makemytrip Hotel,Active,http://35.194.30.57/go2store/id/402,Yes,
702,Makemytrip Int. Hotels,Active,https://www.makemytrip.com/hotels-international/,Yes,
701,Makemytrip International Flights,Active,https://www.makemytrip.com/international-flights,Yes,
893,MakeQuickShopping.in,Active,http://makequickshopping.in/,Yes,
1981,Malabar Gold & Diamonds,Active,https://www.malabargoldanddiamonds.com,Yes,
1982,Malabar Gold & Diamonds D,Active,https://www.malabargoldanddiamonds.com,Yes,
768,Mamaearth,Active,https://mamaearth.in/product-category/lightning-sale,Yes,
1401,MamaEarth D,Active,https://mamaearth.in/,Yes,
1340,Man Arden,Active,https://www.manarden.com/,Yes,
1621,Man Matters,Active,https://manmatters.com/,Yes,
1622,Man Matters D,Active,https://manmatters.com/,Yes,
259,Maniacstore.com,Active,http://35.194.30.57/go2store/id/259,No,
1358,Manyavar Exclusive,Active,https://www.manyavar.com/,Yes,
897,Manyavar.com,Active,https://www.manyavar.com,Yes,
1316,Marks and Spencer,Active,https://www.marksandspencer.in/,Yes,
2101,Marks and Spencer D,Active,https://www.marksandspencer.in/,Yes,
1613,Marks and Spencer D,Active,https://www.marksandspencer.in/,Yes,
1775,Marqt,Active,https://www.themarqt.in/,No,
1776,Marqt D,Active,https://www.themarqt.in/,No,
1081,Marriott,Active,https://www.marriott.com,Yes,
1355,MaryCohr India,Active,https://marycohr.co.in/,Yes,
172,Masticart.com,Active,http://35.194.30.57/go2store/id/172,No,
605,Maxfashion.in,Active,https://www.maxfashion.in/,Yes,
1557,MaxLife D,Active,https://www.maxlifeinsurance.com/,Yes,
1395,McAfee,Active,https://www.mcafee.com/consumer/en-in/landing-page/direct/aff/mtp-family/desktop/mcafee-total-protection.html,Yes,
1689,McAfee Antivirus D,Active,https://www.mcafee.com/consumer/en-in/landing-page/direct/aff/mtp-family/desktop/mcafee-total-protection.html,Yes,
1730,McAffeine,Active,https://www.mcaffeine.com/,Yes,
1022,Mcaffeine,Active,https://www.mcaffeine.com/,Yes,
1075,Mcaffeine Exclusive,Active,https://www.mcaffeine.com/,Yes,
213,McDonald's,Active,https://www.mcdelivery.co.in/,Yes,
1729,McDonald's D,Active,https://mcdelivery.co.in/,Yes,
1147,Me N Moms,Active,https://www.menmoms.in/,Yes,
473,MebelKart.com,Active,http://35.194.30.57/go2store/id/473,Yes,
1546,Medibuddy,Active,https://doctor.medibuddy.in/,Yes,
1859,Medibuddy D,Active,https://doctor.medibuddy.in/,Yes,
1994,Medibuddy Health Care,Active,https://www.medibuddy.in/otcCategory,Yes,
1995,Medibuddy Health Care D,Active,https://www.medibuddy.in/otcCategory,Yes,
1853,Medibuddy Labs,Active,https://www.medibuddy.in/labs/,Yes,
1888,Medibuddy Labs D,Active,https://www.medibuddy.in/labs/,Yes,
1854,Medibuddy Medicine,Active,https://www.medibuddy.in/Medicine/,Yes,
1884,Medibuddy Medicine D,Active,https://www.medibuddy.in,Yes,
619,Medisyskart.com,Active,https://www.medisyskart.com/,Yes,
976,Medlife Exclusive,Active,https://www.medlife.com/,Yes,
864,Medlife-Essentials,Active,https://www.medlife.com/medlife-essentials,No,
929,Medlife-Labs,Active,https://labs.medlife.com/,Yes,
863,Medlife-Shop,Active,https://shop.medlife.com/,Yes,
526,Medlife.com,Active,https://www.medlife.com/,Yes,
1164,MedlifeD,Active,https://www.medlife.com/,Yes,
81,MedPlusBeauty.com,Active,http://35.194.30.57/go2store/id/81,No,
1917,Mellow,Active,,,
1918,Mellow D,Active,,,
941,Melorra-Exclusive,Active,https://www.melorra.com/,Yes,
763,Melorra.com,Active,https://www.melorra.com/,Yes,
1129,Mensxp,Active,https://shop.mensxp.com/,Yes,
1193,MensXp D,Active,https://shop.mensxp.com/,Yes,
787,MercuryPoker.com,Active,http://35.194.30.57/go2store/id/787,No,
762,Merricart.in,Active,https://www.merricart.in,No,
1691,Metroshoes D,INActive,http://www.metroshoes.net/,Yes,
295,Metroshoes.net,INActive,http://www.metroshoes.net/,Yes,
1293,mfine,Active,https://www.mfine.co/consult/@mfine,Yes,
1201,Mia By Tanishq,Active,https://www.miabytanishq.com/,Yes,
672,Microsoft.com,Active,https://www.microsoft.com/en-in/,Yes,
362,Miladyavenue.com,Active,http://35.194.30.57/go2store/id/362,No,
1061,milkbasket,Active,https://www.milkbasket.com/,Yes,
2209,Ministry of Nuts,Active,https://ministryofnuts.in/,Yes,
2210,Ministry of Nuts D,Active,https://ministryofnuts.in/,Yes,
1633,Miorola,Active,https://www.miorola.com/,Yes,
1632,Miorola D,Active,https://www.miorola.com/,Yes,
1761,Mirraw D,Active,https://www.mirraw.com/,Yes,
